id,games,name,checksum
249,"[4221, 4784, 6218, 6219, 7227, 7228, 7229, 19918, 136560, 146389, 218949, 255901]",UFC,d50a82cd-53b0-a636-e8fc-46c5b31d0974
190,"[3867, 69993, 145899, 242930]",Curious George,28b638a2-e3e1-d5ee-ff48-a4bd67a2e90b
48,"[2032, 74159, 127356, 150132, 234789]",Fast & Furious,269f352c-1db5-34c9-2f7e-4ffd3f84186d
251,"[4555, 6640, 6642, 8045, 8046, 8047, 8048, 8049, 8050, 8051, 8052, 8053, 8054, 8055, 8056, 8057, 8058, 45701, 99455, 198943, 255549]",Tiny Toon Adventures,762782af-c569-00f2-e1d5-e1994352b625
233,"[4090, 6015, 6563]",Robotech,65448b17-4a78-feb1-e8fa-d372cda5a6b5
439,"[7176, 7177]",Saw,f1ac422a-a941-8d46-fd5b-f7d00f3d257e
4286,"[230557, 231828, 257332, 266418]",Bluey,8c519bf0-0d1a-2fae-f9ea-9c234fc3b432
243,"[4160, 4358, 42580, 45208, 133277, 133278, 227989]",Spawn,61303758-c517-fd26-4de2-7ca2024cfda3
4369,"[235337, 240152, 240153, 240185]",Nev the Bear,d9e67759-4548-19e5-db25-05d49d50a484
4447,[241502],Aotu World,470cb843-ec3e-e09f-81e6-72c3afe3a19c
4727,"[256853, 258804]",The Boss Baby,e36c632e-ade3-cb2d-512e-0b4d869c3892
268,"[4669, 4670, 4671, 71180, 217948, 259984]",Alvin and the Chipmunks,3b3510a6-f9a2-c6e8-5f19-0eab6d5197be
336,"[542, 5100, 5982, 19218, 20542, 81226, 89817, 96138, 97500, 140587, 158945, 194266, 201926, 220540, 235328, 245510, 245511, 294649, 316321]",Pirates of the Caribbean,83ca0e6c-ccd5-5edf-bb8a-8fb11dcdd1f7
271,"[4682, 6310, 36913, 48386, 58274, 58276, 64266, 69600, 72044, 109916, 121365, 186707]",Astro Boy,7ae94602-7f11-3392-ef99-353845497b9f
1821,"[2194, 2195, 4746, 6402, 9150, 9151, 9152, 9153, 9602, 9621, 38517, 68357, 84799, 90101, 145238, 147118, 191439]",Punch-Out!!,07ca8ad2-2d7a-58f9-aed7-bc3a1f8dc250
4467,"[44025, 60832, 89817, 96138]",Big Hero 6,e5677168-355b-314e-098a-c7ed48d9612e
468,[7979],Miss Spider's Sunny Patch Friends,5a88c989-f7c1-8831-7c10-7e27fa64ce99
4468,[61680],Maleficent,76a3bd0a-afdf-e9c0-afa3-8c3cd50ecf68
4480,"[13379, 89817, 96138]",Basil the Great Mouse Detective,ac489a50-ae7f-b346-93ce-b83c2ed5601c
4486,[242226],Hill Climb Racing,781558ff-2877-d177-5393-cd8b9859a459
373,"[5744, 23527, 28842, 83398, 298083, 324566]",Battlestar Galactica,2913d1ad-3994-0c14-b138-3271696552b9
1228,"[7335, 26761, 26764, 90101, 103364, 136382, 143613, 230106, 230108, 230109, 230110, 230111, 230113, 230114, 230115, 231788, 231789, 236677, 236680, 236681]",Splatoon,a57f150a-8256-b6ee-f776-93334671175d
2973,[46594],The Tick,775f2e87-9dd6-84ec-ef50-04fd1d5e7d4f
5612,[174924],Slugterra,8342cf0a-6ec2-d5a3-c1fc-fccf90b6ace9
2281,"[854, 2047, 8040, 9534, 106205, 127131, 127132, 127133, 127134, 138199, 140878, 185631, 279228]",Sam & Max,aed3e8ca-0fdf-9d1c-f855-4a412dcf8ef4
5843,"[20660, 240164, 307064]",X-O Manowar,c051bfce-c77e-18f3-c674-3c33a8106514
3,"[588, 3862, 9006, 12009, 16402, 16999, 25820, 27652, 27653, 113208, 119344, 146199, 312343]",Conan,d423679c-1845-8e54-601c-bfe6c8d902df
286,"[4771, 210273]",Coraline,0c3140c7-ad73-7a09-0afb-683a1d50aac1
324,"[4963, 4964, 4965, 20089, 63643, 70689, 82114, 142110, 174587, 200906, 230549, 258804, 259266, 269139, 299203, 320387]",Kung Fu Panda,3ff693ec-5e97-bb34-7ab0-fef532d92e0d
316,[4934],Iron Chef,e6183a84-3500-b8af-efa7-319450f88d2a
188,"[3857, 4763, 185951, 194237, 200910]",The Chronicles of Narnia,0937a03d-3d73-0e5b-1616-40bc709d1641
4448,[241624],Genius Quiz,1e96b8e6-83db-71ce-21d4-51f9bab4cea9
195,"[2766, 2769, 2784, 3911, 3912, 18256, 18257, 43481, 59042, 63640, 63641, 63643, 71180, 77045, 78800, 202110, 202111, 210347, 248497, 248519, 259984, 308564]",The Fairly OddParents,18773361-e5f0-a779-8ba3-2c777056ec23
110,[2821],The Secret Saturdays,b079c980-4337-1fcb-f877-9f6856ef3ff4
199,"[3902, 49402, 123116, 130561]",Duel Masters,de579afb-65c4-44ab-41bd-980b9218ba34
34,"[851, 2301, 6012, 7567, 12748, 17223, 23575, 26434, 39134, 40579, 43558, 48088, 60058, 60937, 66507, 73825, 74517, 100246, 104581, 118139, 126781, 132450, 136367, 136512, 141092, 142869, 155964, 161628, 163038, 177081, 177084, 192616, 217733, 223024]",Robin Hood,1f047ef2-5a04-0e24-f55a-834ebe9aef5c
329,"[5023, 36856, 36857, 36858, 80821, 140987, 198949, 299204]",The Mummy,326567a3-e369-655e-3cb2-2cb99961694f
3081,"[2135, 2136, 28058, 76888, 90101, 178320, 178321, 228528, 246899, 279336, 279337, 286973]",Bayonetta,667cb438-3043-9adf-db3e-23ae862d1dd2
6221,,The Wheel of Time,920c2d7b-f4f3-388c-5771-20d8f3ae32bd
4729,[256926],TNA,da9c334c-b04d-0d5d-ca77-ede9a298c291
4217,"[48797, 56253, 83421]",Osomatsu-kun,727991ce-a40d-8d32-ed54-3d58c6462c62
335,[5098],Pimp My Ride,36008cf5-ee18-391d-ecc0-432d92f1cbbb
4227,"[62876, 84559]",Gaist Crusher,6e055b8f-ffab-9201-3483-82fb48fc0d29
213,"[3971, 78290]",Largo Winch,3a49effe-a2c9-5c50-78de-3a29afa7566f
4216,[98028],Ninja Nonsense,d13023d6-9b51-6f8b-7a57-434a2317c672
236,[4096],The Scorpion King,b4b92d41-9ccb-5b15-2829-f7f5ec319c90
5240,[64927],Show by Shoubai!!,cae7f09e-98db-649d-8750-e9bd2fea83fd
273,"[4703, 6909, 26689, 26690, 79711, 122863, 135828]",Bakugan Battle Brawlers,6ba300b4-b337-33a1-aa64-5a32b298b993
210,"[2050, 3949, 3954, 4928, 5315, 12934, 42656, 45512, 94829, 131067, 225619, 245463, 245595, 322471, 322472]",Hulk,6856f164-10cf-aa8e-c7e2-fd3088794b4e
289,"[6659, 6680, 25174, 25193, 63643, 200907, 283381]",Winx Club,feaff4fc-ca39-89f1-95d0-7db1123e23ed
344,"[5176, 60204, 111562, 228608, 245401]",Speed Racer,c4c30b06-8325-98c7-476d-23ef13cddd0d
145,"[3252, 3253, 10611, 20235, 25175, 44031, 46912, 47920, 48249, 70103, 70692, 70700, 70750, 78035, 138578, 168540, 201886, 206016, 213131, 213176, 213177, 220089, 220108, 230400, 230551, 231465, 245537]",Sesame Street,7e8f220f-421b-bbe7-808a-cadc4d19b5a2
174,"[3794, 242988]",Barnyard,8196f44f-4cd2-88e6-80ee-54d43d9fdbf2
255,"[2265, 4570, 4571, 4572, 4573, 4574, 5294, 5295, 5296, 5297, 5298, 5299, 5300, 6249, 6251, 6252, 6295, 6442, 6443, 6444, 6445, 6461, 6683, 6685, 7252, 7488, 7846, 8736, 18323, 19516, 19771, 23238, 45566, 57378, 79072, 80852, 99116, 119174, 121435, 121437, 132815, 132956, 140927, 145780, 148124, 188127, 188130, 188169, 188319, 188350, 220132, 233028, 234209, 241079, 256839, 257227, 268785, 268798, 268799, 268862, 283600]",WWE,c23ea6ca-b4d5-a246-9736-a8377c7812de
775,"[1476, 1477, 1480, 1481, 1486, 3899, 18192, 23037, 39999, 42869, 44777, 49835, 50043, 58294, 83284, 96365, 98976, 99560, 106251, 116390, 174945, 192397, 213188, 213189, 213190, 213191, 214578, 214653, 218913, 261899, 261900, 261902, 261903, 261904, 261905, 261906, 261907, 262389, 262390, 262391, 262392, 262393, 262394, 262395, 280476, 280486, 314677]",Gradius,baae1b3e-32d3-5ccd-c2d9-da2c216e5c42
2052,"[1528, 1529, 1530, 1531, 1532, 1533, 19664, 20113, 76868, 237431, 292895, 302690, 302717, 302985, 305477, 319202, 325261]",Jak and Daxter,7fe6f69e-4ae1-bd84-62a0-649d9394d676
35,"[1509, 1510, 3398, 3408, 3467, 3773, 3885, 3886, 4407, 5404, 6379, 6381, 6756, 6765, 7654, 8122, 8123, 8124, 8125, 8126, 8127, 8128, 8129, 11495, 12921, 18102, 18628, 40695, 42488, 42489, 42543, 45587, 48168, 48990, 49123, 49124, 50479, 55859, 56004, 59939, 63051, 63275, 65125, 65768, 66270, 66836, 69759, 69885, 71630, 74101, 78680, 89817, 96138, 98009, 137761, 145162, 145210, 153449, 153451, 175636, 187209, 188634, 198815, 198816, 198817, 198846, 200335, 205583, 205612, 213163, 214046, 216278, 218352, 218353, 219096, 220083, 228442, 228443, 228447, 228812, 229851, 233960, 242808, 242816, 242927, 243192, 245438, 245440, 245441, 246511, 246512, 246513, 246514, 246515, 246516, 248465, 256366, 256367, 256368, 256371, 264244, 280986, 281882, 281884, 281893, 287849, 288159, 300442, 307073, 307076, 320330]",Mickey Mouse,bada87ab-14e3-6d73-d9c7-0e91ea1cb4e4
222,"[4038, 4039, 4385, 5065, 5823, 5824, 5937, 5952, 5953, 5954, 5955, 5956, 5957, 5958, 5959, 5960, 7109, 7110, 7111, 7112, 7113, 7114, 7384, 19673, 20297, 21388, 21392, 23154, 42480, 43271, 43552, 43638, 43639, 43640, 43691, 43709, 43710, 43711, 43712, 43713, 43714, 43715, 43716, 43717, 43822, 43823, 43824, 43825, 44644, 46380, 46680, 47427, 48894, 62496, 68262, 137060, 172021, 175918, 281904]",NCAA,a4847f1c-3cf5-fe98-99ae-602e52d9b0b6
325,"[2212, 3540, 3947, 3984, 4989, 4990, 4991, 4992, 4993, 5009, 5010, 5011, 5072, 5380, 5682, 5711, 6240, 6435, 7063, 7064, 7073, 7369, 7370, 7371, 7372, 7373, 7374, 7375, 8655, 8906, 8907, 9615, 9642, 17962, 18022, 20525, 20562, 20724, 20781, 21157, 22772, 23537, 23700, 23819, 24089, 24132, 25310, 28190, 28191, 28193, 28194, 28196, 28197, 38427, 40288, 42507, 44931, 46428, 46546, 47327, 47334, 47371, 47409, 47568, 47663, 49399, 50907, 57364, 61354, 61355, 61357, 67797, 69229, 69275, 69280, 71443, 71888, 72275, 75546, 79001, 80116, 80424, 81662, 84443, 90064, 91746, 94110, 95918, 96055, 96267, 96270, 99955, 100337, 101669, 111654, 118909, 119070, 125013, 130783, 133805, 136218, 142825, 143260, 145538, 146034, 149138, 164688, 171986, 176096, 188661, 196514, 196516, 210125, 218304, 218908, 230593, 234507, 237756, 243137, 248539, 248540, 248754, 255104, 279628, 291156, 299308, 303182, 304051, 304063, 304065, 304070, 321590, 321667]",MLB,f2829b65-66f9-6880-b0c7-dd9f043ae243
388,"[6014, 6562, 16752, 50022, 112431]",Robot Wars,65e5a457-1120-64c3-48bb-d398663e0994
229,"[4081, 18296, 70688, 78482, 89817, 96138, 210731, 230424, 230446, 230461, 281842, 281843, 281844]",Ratatouille,689f1e2a-7cd5-1a14-89a5-31b10e904d59
2412,"[11700, 22507, 79449, 149988, 206582, 241446, 248115, 281482]",The Idolmaster,0b38455e-a7e8-c1ab-cd8a-978f7dfb0db9
5241,[66073],Chousoku Spinner,da6ddf2d-c111-5294-abd0-0c8a7ec2c7e8
351,"[5246, 5247, 5698, 5710, 6217, 7220, 11112, 18658, 21817, 63774, 79835, 89933, 96138, 208754, 216277, 284223, 297488]",Tron,32b68679-eee3-4599-6ab2-d6d1a7fa4769
3276,"[4279, 4369, 10996, 21290, 21503, 25238, 37562, 37901, 42586, 44402, 48287, 55810, 59379, 60088, 60089, 60093, 69286, 78305, 78306, 79481, 82400, 90610, 90988, 91186, 91187, 91199, 92195, 92196, 131537, 136677, 150661, 150662, 150667, 150668, 150672, 150674, 150675, 151386, 208243, 208939, 267525, 269520, 282388, 289749, 307116, 307119, 307121, 307124, 307125, 307127, 307130, 307131, 307153, 307155, 307163, 307166, 307182, 307184, 308205, 308206, 308209, 308211]",Nobunaga's Ambition,d1923f43-4ebe-bec8-ad6a-37cd9ddfaaeb
4413,"[49949, 307793]",Quest for Camelot,38b88c50-7b6f-d8f6-d40e-9650a4ec3fe2
5994,[2047],The Venture Bros.,6db359bc-6027-2259-6cf1-3e9d48aa39f1
352,"[5238, 8021, 61468, 304040, 317003]",Totally Spies!,c9622cc3-4040-f3b4-ff29-9afe8753875f
4372,"[236628, 236633]",Sugar Sugar Rune,031693ae-534d-e839-9dd7-21151551abb8
4459,[49115],Agro,423e805e-d3af-a551-37e1-13559e786040
4426,"[49556, 49557, 49558, 123299, 240908]",Cinnamoroll,ec7c25a1-474e-e3a9-1a87-896146cb2f96
4427,"[67742, 148652, 221581, 241009, 241032, 241043]",Mamegoma,7c312e6c-1d51-05fe-bfb0-f4a9e73dd4a7
4458,"[19685, 241985]",We're Back! A Dinosaur's Story,bc8b82e3-453d-d112-d1b8-98bcc9109f8c
209,"[3952, 4923, 6446, 20002, 89817, 119930, 248537, 248538, 254262, 282576, 307483, 309577, 312956, 314882]",Ice Age,c3353963-bcf3-9ab0-ced1-1277c64bc393
5040,"[49704, 49705, 59346, 59347, 276087, 276088, 276089]",Negima! Magister Negi Magi,0ab42149-42c6-01c8-3075-b7b1b3a78944
5042,[276333],Money Heist,674d4c09-ae63-0d6f-5531-e8c6d80d692b
6231,,Toffifee,d6938a83-5e90-945e-c437-da9f6ca228f9
2414,[39420],Power Instinct,d7156887-323e-048f-2d48-b33e08b125d2
5567,"[3369, 17962, 46345, 50907, 69280, 303963, 303965, 303968, 303969, 303970, 303972, 321590]",MLBPA,76798884-094c-6f06-2f33-c33f399f2010
2124,"[20791, 21502, 37351, 37352, 38159, 38160, 38323, 38324, 38326, 38327, 40410, 40411, 41334, 42401, 44426, 46309, 48518, 48853, 48854, 48855, 48856, 48857, 49224, 64567, 65379, 65385, 65387, 65997, 66588, 80144, 159235, 159236, 170283, 206851, 206852, 206859, 206866, 206867, 208134, 218241, 218242, 234772, 289755]",SD Gundam,04fa1a3b-4468-7db4-ae7e-92242332553a
5046,[63311],Kyousougiga,53b3b4e4-fc24-47f8-2440-f6267701abb5
368,"[4447, 18294, 19768, 21287, 49028, 75883, 307746, 322472]",The Punisher,33a9521c-ca0c-596f-590c-26885720cfc0
164,"[3672, 3764, 3765, 3766, 3767, 3768, 18273, 47435, 51108, 61836, 82114, 116787, 138067, 228916, 230396, 230436, 231385, 242848, 243270, 248476, 248477, 307491, 309578]",Madagascar,32892741-a3c2-0750-e126-290accd9c038
1017,"[237, 330, 1272, 1274, 1275, 1491, 1492, 1493, 1494, 1496, 1497, 5155, 5438, 6639, 7519, 8804, 9520, 12768, 12907, 16613, 18494, 20053, 20106, 20181, 20194, 27891, 28955, 38225, 42017, 44456, 46438, 46631, 50870, 64978, 69584, 72604, 74020, 77969, 84170, 87191, 93048, 95477, 95506, 130907, 134435, 179711, 179712, 179713, 179714, 180001, 180002, 231686, 281760, 281789]",Sim,61d09a0d-b939-886a-de7b-61cabba3f8dc
5894,"[99322, 216552, 223565, 314019]",Miraculous,6abef5af-f553-adf5-2516-4fe8a1019555
447,"[6782, 6878, 7558, 15540, 17249, 18735, 19507, 21569, 26180, 38083, 40853, 42729, 48929, 136620, 175905, 198837, 198838, 198839, 210484, 215548, 221646, 222002, 239925, 239927, 239928, 239929, 240143, 241734, 269572, 325580]",Ninja Gaiden,4eb794e9-7689-1bcc-3ed6-2b30b2a74e69
1035,"[5006, 18139, 85288, 233982, 253617, 262508, 301726, 301727]",Michael Jackson,d4ceba8d-3588-7cdb-781d-3b1558224caf
5741,"[272, 273, 926, 928, 6220, 6222, 15263, 27811, 29116, 237294]",Unreal,e664c808-a9b1-7c4e-201f-3992430cedd5
866,"[3555, 23953, 27099, 27100, 36601, 37564, 43404, 49119, 56810, 59826, 61581, 61670, 61671, 65414, 67657, 68229, 69709, 72826, 75875, 75877, 75878, 75879, 75880, 75881, 75882, 78729, 78776, 145331, 178404, 209939, 230062, 255105, 269431, 272305]",Neon Genesis Evangelion,52c7eaf5-e72f-a6b3-35a7-514d05ee9887
5320,[286602],Numbershark,1358300e-e7d9-edba-674f-631a3b73d09f
3709,"[66964, 202897, 202901]",Kimi ni Todoke,4de1cbed-89ac-fa96-fa72-ba4b04de0dd3
4894,"[4011, 5472, 23122]",50 Cent,cc9a4c0a-499e-2729-66f4-31ff11b4d0b6
789,"[1063, 1626, 1627, 1628, 2184, 2647, 2713, 2777, 3655, 3656, 3715, 3717, 3718, 3719, 3720, 3721, 3722, 3723, 3724, 3725, 3726, 3727, 3728, 3729, 5440, 6402, 7338, 9602, 9621, 18221, 20054, 28126, 28127, 37137, 42217, 42257, 45163, 61319, 66788, 84168, 84259, 84617, 90101, 109460, 113211, 122229, 134452, 134453, 134454, 134455, 134456, 134457, 134458, 134459, 138986, 139059, 148428, 172427, 176042, 176051, 185882, 185888, 209094, 213594, 217565, 229620, 231665, 245009, 245010, 248070, 253703, 253707, 271258, 271260, 271261, 271262, 271263, 271264, 271265, 271401, 271402, 271403, 271405, 271406, 271407, 271408, 271409, 271410, 271411, 271412, 287450, 298858, 299862, 313619, 314986]",Kirby,79fa0536-ffdc-a19c-2fd1-cf2cf54059a3
784,"[11, 12, 3950, 5865, 24096, 26879, 27424, 77001, 116530, 117152, 117153, 119225, 124992, 132102, 133401, 133402, 133514, 134120, 134800, 134821, 135110, 146128, 146174, 149967, 152087, 154220, 154227, 172306, 174170, 193048, 196806, 197222, 198092, 201063, 225608, 225611, 225612, 250692, 250960, 251559, 305291]",World of Darkness,fa4c97f8-bcf4-b8dc-1b69-194eeb00a6f1
5044,[276331],The Dragon Prince,4e18ca3c-f8a9-885a-db44-3757908879c1
3511,[72668],Ai Yori Aoshi,b93f22b2-331c-ea40-403c-88ada4894312
5399,[204689],Krosmoz,f91392f3-d149-d6cf-a67a-d01e3cbcf7fd
752,"[15886, 42282, 45450, 46397, 73304, 73903, 74015]",3x3 Eyes,a2cb222e-1ee0-5045-7a93-5d7c1bf8eb0e
942,"[1200, 1201, 1202, 1203, 1204, 1205, 1206, 1208, 1209, 1210, 1211, 1212, 1213, 5210, 6452, 7464, 9721, 18812, 18813, 19096, 19159, 19797, 20972, 26906, 42673, 42723, 42760, 42793, 42794, 42864, 42960, 43459, 49826, 49827, 49828, 61863, 61871, 69114, 79163, 80500, 89877, 100158, 100288, 103286, 109283, 119270, 136127, 146339, 147015, 152164, 165355, 196633, 196654, 196660, 200349, 217564, 218219, 221059, 221716, 221717, 222629, 222922, 229160, 266719, 294583, 294585, 294586, 294590, 294591, 294593, 294595, 294596, 294598, 294599, 294600, 294601, 294602, 294603, 294604, 294605, 294606, 294607, 294608, 294609, 294610, 294612, 314945]",Tales of,244ab860-847f-32c3-dfb1-5c5298499cf1
3786,"[9814, 73439, 89817, 96138, 139313, 140649, 205929]",Disney's Hercules,c407c700-6dcb-04e6-f157-4f91caf24f9a
3620,[198818],The Mighty Ducks,4c2f8566-f9f1-d447-ee1e-92f6bf85f7f0
6232,,Globy,957c2317-d625-c13b-6c87-09baeec703dd
2757,"[10745, 53799, 53800, 148622, 154468, 154469, 154470, 154471, 154472, 154473, 154475, 267278, 276594, 276595, 292038]",Ticket to Ride,fdecb974-6ffa-bf83-5617-367e3af40332
2417,"[120, 125, 126, 246, 3182, 8175, 38659, 46976, 47452, 90628, 111651, 125165, 127781, 136083, 136278, 136279, 142803, 155099, 186037, 249741, 249742, 255414, 262536, 275171, 279326, 299726, 312216]",Diablo,e518c5f6-6324-b857-df80-401bd5f86d6c
463,"[374, 375, 376, 377, 378, 379, 380, 381, 382, 474, 479, 1985, 3899, 4006, 5328, 5600, 6495, 7367, 7848, 9886, 12211, 12212, 18683, 20196, 20741, 20829, 21073, 21617, 22703, 23030, 41037, 41038, 41039, 41040, 41041, 42712, 42945, 43388, 43613, 44557, 45178, 55041, 99821, 99949, 131255, 133917, 136811, 139343, 198894, 204734, 221558, 250634, 254684, 256600, 256608, 294698, 307490, 307493]",Metal Gear,28e78928-ac2c-2df3-332a-2516fbf012ec
833,"[1652, 1653, 1654, 7189, 9721, 46373, 47643, 56847, 60943, 78756, 80185, 80697, 84677, 107262, 112014, 131033, 136048, 151541, 152126, 155168, 198650, 202782, 202787, 202789, 202790, 203317, 203318, 241863, 280849]",Streets of Rage,432431c3-ee97-042a-0246-bda2e11dd032
2226,"[243, 22015, 43909, 44631, 49458, 50649, 51331, 65596, 80863, 81512, 94127, 139936, 178767, 198984, 210722, 265057, 282213, 282214, 282215, 286166, 288972, 289323, 289324, 293389, 293390, 302579, 308012, 308991, 309014, 310596, 310597, 311654, 311655, 311657, 312608, 313505, 314041, 315962, 315964, 316578, 316579, 316580, 318868, 319930]",Who Wants To Be A Millionaire,8d2e1ef8-cc86-a39f-2e50-34df13404fd5
5814,"[28825, 38213]",Cosmo Police Galivan,be1a350c-72b6-23dc-d1ba-e2c76f09c770
736,"[7477, 14673, 14674, 14675, 18967, 38466, 38491, 42957, 75848, 77367, 112014, 120621, 132179, 132180, 136324, 138813, 138815, 138816, 138817, 138818, 138819, 138820, 138834, 138835, 138836, 138837, 138838, 139542, 139543, 139544, 139545, 139548, 139549, 139550, 139551, 139552, 139553, 139555, 139556, 139557, 139558, 139559, 139560, 139561, 139562, 139563, 140329, 140330, 140331, 140332, 140333, 140334, 140335, 140336, 140337, 140338, 140339, 140340, 140341, 140342, 140343, 140344, 140345, 140346, 140347, 140348, 140349, 140350, 140351, 171139, 181184, 181185, 238635, 304734, 304755]",Valkyria,bdd9eb25-dcee-3bb1-85bb-0d1ca87ce670
1933,"[70918, 70988, 122276, 134330, 134339, 144031, 144668, 186061, 254861, 269991, 269997, 270021, 278772, 297896, 299840, 300394, 300543, 300604, 300700, 300811, 301138, 305863, 305911, 307085, 307293, 307913, 320121]",Arthur,5720811c-fda3-59d9-a3f7-46f58cf0a708
417,"[455, 6485, 6486, 48945, 100289, 217694]",The Flash,094d781c-cab5-17d6-ac49-32f69a04a972
8,"[566, 3658, 4534, 6054, 8160, 8161, 8162, 11077, 12841, 14552, 14555, 18815, 27932, 58665, 70061, 81546, 95033, 119170, 129158, 194682, 198231, 210296, 218434, 218436, 218945, 218947, 221057, 228529, 246631, 266840, 269357, 290056, 317064]",Ghostbusters,77a285f9-3328-2421-c658-b6e3acd7b62f
1034,"[13, 14, 15, 16, 17, 7412, 9630, 10299, 10300, 10301, 10302, 10303, 10304, 10305, 10306, 10307, 11119, 12508, 12509, 18029, 18030, 18031, 19532, 19533, 19534, 21584, 21590, 21892, 25532, 27922, 43022, 45127, 45128, 45129, 45130, 54612, 72379, 72381, 77192, 79217, 89845, 103020, 115713, 131851, 132140, 132141, 132975, 141569, 141570, 141571, 142165, 187871, 217785, 232689, 235319, 267307, 297269, 297699, 297701]",Fallout,a943086a-c3be-2c9b-4d79-35145126394b
517,[8686],TekWar,d9513301-c485-22af-4ec6-063193d9bd98
1070,"[1547, 1552, 5165, 9721, 19734, 20621, 21669, 22239, 39668, 43206, 43677, 80185, 89877, 94701, 112014, 148696, 198657, 199019, 199020, 202869, 225566, 279763, 280800, 287012, 295133, 322751, 325598]",Virtua Fighter,ce99fa7b-6aea-9bf3-5dde-2c231079f560
716,[13776],The Road to El Dorado,8a5d31de-c6fe-d004-6a72-e98a95e57bca
5527,"[89817, 96138]",Disney's Pocahontas,ea83851d-52cb-9763-12ea-351a9c22b81b
177,"[3820, 3821, 3822, 7280, 7355, 19103, 19958, 20530, 21331, 23975, 25930, 25934, 28835, 40263, 44481, 44488, 46001, 47832, 49534, 52199, 66765, 69255, 72793, 72958, 72983, 74799, 75997, 86425, 103288, 307765, 317846]",Bleach,deee7894-3667-7b9a-17a1-2b168ddf4f66
5764,[220176],Cheech & Chong,82199f79-2ee0-0f6d-2c3d-b75979b6feba
812,"[3922, 3923, 3924, 6411, 6412, 6494, 6772, 6795, 11464, 11465, 11466, 11467, 11468, 11469, 11470, 11471, 11472, 11473, 11474, 11476, 11478, 11479, 11480, 11481, 11482, 11484, 23030, 46517, 47386, 50045, 56457, 63920, 67754, 99998, 111559, 117011, 130281, 146936, 175079, 198743, 198744, 199426, 203243, 203454, 209575, 218320, 218437, 218439, 218547, 218554, 218557, 218558, 218559, 218560, 218561, 218566, 218567, 218568, 218570, 218571, 218572, 218573, 218574, 218576, 218577, 218578, 218579, 218580, 218581, 218590, 218591, 218595, 218596, 218597, 218603, 218612, 218768, 219380, 220091, 231813, 239552, 240485, 277548, 280483]",Frogger,f1bdf094-07a8-6c2e-9188-55d851d499f9
6233,,The Seven Elemental Vases,7618bc10-7d4b-ae93-c50a-5fed82c1f8e6
5378,"[103290, 124356, 174587, 247567]",Funko Pop!,82a3137e-37a0-0dfa-1567-8c3a9a0eaf22
2,"[138, 183, 184, 185, 186, 187, 188, 189, 4932, 10843, 12155, 12156, 18036, 22218, 25862, 48254, 73006, 80377, 89817, 114760, 142110, 142415, 194933, 194936, 200405, 284213, 290273, 307079, 317815, 317816, 321852]",Indiana Jones,a5484e75-a2b3-679c-8038-bf5f967902b8
5921,"[57271, 315365]",Yumeiro Cast,a4cbd576-1790-8f38-f2fb-9168b8c39319
577,"[1891, 2188, 5907, 10863, 12443, 17696, 18218, 50881, 54538, 79081, 81444, 84256, 111748, 125270, 127472, 133501, 136557, 136558]",Magic: The Gathering,23a4038f-d849-d834-966a-fa17337abfb9
3541,"[65174, 66192, 197947]",Oreimo,01ce489d-fc10-c17b-db1e-7e787f41f85f
3630,"[59938, 77396, 89817, 96138, 198896, 198897, 221798, 262539]",Disney's Snow White and the Seven Dwarves,712b1b55-1115-4532-b7db-6f7e78865564
5277,[285038],Sherlock,bbfa4c6b-c324-381f-69fa-ff0e679c4dab
419,"[6517, 11565, 19958, 37045, 43465, 46815, 47433, 48499, 48500, 49145, 62019, 75962, 75963, 75966, 103288, 113433, 124347, 172764, 194208, 221257, 298016]",JoJo's Bizarre Adventure,b66991bb-8b57-9049-4ff4-db436c7813af
234,"[2764, 2766, 4092, 8092, 8093, 8094, 8095, 8096, 78800, 243188, 262089, 308564]",Rocket Power,342b8bdd-f237-7984-fac3-571fea0e61b2
5386,"[145216, 251669, 251670, 254679, 255235, 263527, 270797, 277788, 279885, 280407, 283188, 283292, 287117, 287118, 287119, 287120, 287121, 301009, 301011]",AEW,a34a5a28-22fa-aa16-0c2c-e6510935ec23
5244,"[65025, 65026, 65028]",Blood: The Last Vampire,77ade0e1-fefc-c60e-006f-3aa725348322
5896,[314764],Find Cats,e4dd3a72-364c-602c-604c-98e9441b5fac
3640,"[7646, 198954, 265001, 265002]",Wayne’s World,da25577f-a1ab-ea5e-86c3-4418c8a78372
5474,[294453],A Quiet Place,2c69230a-3519-48e1-af48-cdc911243968
39,"[1831, 1871, 3015, 3097, 7631, 11670, 11744, 19000, 51524, 55177, 77353, 77489, 95005, 105416, 107114, 110328, 113295, 114209, 114940, 114941, 114942, 114943, 114944, 117514, 118485, 119129, 127034, 127035, 127057, 127058, 127059, 127060, 127061, 127062, 127063, 127064, 127065, 127066, 131053, 137291, 142749, 164001, 164023, 198232, 209152, 220128, 259748, 262261, 277170, 303175]",The Walking Dead,1b6cd4c6-8e92-a20b-e2e8-6adc70ca01a0
